"","Meter_location","Error_likelihood","Meter_age","Likelihood_OT_payment","Est_lost_revenue"
"18644",229846,"Unlikely","TBD","TBD",142.698186536737
"18645",125910,"Unlikely","TBD","TBD",142.698186536737
"18646",245538,"Unlikely","TBD","TBD",142.698186536737
"18647",241245,"Unlikely","TBD","TBD",142.698186536737
"18648",242242,"Unlikely","TBD","TBD",142.698186536737
"18649",232774,"Unlikely","TBD","TBD",142.698186536737
"18650",243819,"Unlikely","TBD","TBD",142.698186536737
"18651",223487,"Unlikely","TBD","TBD",142.698186536737
"18652",239788,"Unlikely","TBD","TBD",142.698186536737
"18653",252450,"Unlikely","TBD","TBD",142.698186536737
"18654",226628,"Unlikely","TBD","TBD",142.698186536737
"18655",250598,"Unlikely","TBD","TBD",142.698186536737
"18656",182774,"Unlikely","TBD","TBD",142.698186536737
"18657",222582,"Unlikely","TBD","TBD",142.698186536737
"18658",233433,"Unlikely","TBD","TBD",142.698186536737
"18659",220417,"Unlikely","TBD","TBD",142.698186536737
"18660",311806,"Unlikely","TBD","TBD",142.698186536737
"18661",246046,"Unlikely","TBD","TBD",142.698186536737
"18662",232775,"Unlikely","TBD","TBD",142.698186536737
"18663",240196,"Unlikely","TBD","TBD",142.698186536737
"18664",242964,"Unlikely","TBD","TBD",142.698186536737
"18665",235835,"Unlikely","TBD","TBD",142.698186536737
"18666",240045,"Unlikely","TBD","TBD",142.698186536737
"18667",245216,"Unlikely","TBD","TBD",142.698186536737
"18668",252173,"Unlikely","TBD","TBD",142.698186536737
"18669",248647,"Unlikely","TBD","TBD",142.698186536737
"18670",251255,"Unlikely","TBD","TBD",142.698186536737
"18671",255234,"Unlikely","TBD","TBD",142.698186536737
"18672",243214,"Unlikely","TBD","TBD",142.698186536737
"18673",249194,"Unlikely","TBD","TBD",142.698186536737
"18674",226222,"Unlikely","TBD","TBD",142.698186536737
"18675",248925,"Unlikely","TBD","TBD",142.698186536737
"18676",110336,"Unlikely","TBD","TBD",142.698186536737
"18677",223256,"Unlikely","TBD","TBD",142.698186536737
"18678",243835,"Unlikely","TBD","TBD",142.698186536737
"18679",251113,"Unlikely","TBD","TBD",142.698186536737
"18680",244058,"Unlikely","TBD","TBD",142.698186536737
"18681",246820,"Unlikely","TBD","TBD",142.698186536737
"18682",229911,"Unlikely","TBD","TBD",142.698186536737
"18683",232129,"Unlikely","TBD","TBD",142.698186536737
"18684",249869,"Unlikely","TBD","TBD",142.698186536737
"18685",249192,"Unlikely","TBD","TBD",142.698186536737
"18686",240719,"Unlikely","TBD","TBD",142.698186536737
"18687",251270,"Unlikely","TBD","TBD",142.698186536737
"18688",223842,"Unlikely","TBD","TBD",142.698186536737
"18689",240332,"Unlikely","TBD","TBD",142.698186536737
"18690",253633,"Unlikely","TBD","TBD",142.698186536737
"18691",245673,"Unlikely","TBD","TBD",142.698186536737
"18692",247732,"Unlikely","TBD","TBD",142.698186536737
"18693",248051,"Unlikely","TBD","TBD",142.698186536737
"18694",238801,"Unlikely","TBD","TBD",142.698186536737
"18695",225639,"Unlikely","TBD","TBD",142.698186536737
"18696",311695,"Unlikely","TBD","TBD",142.698186536737
"18697",237144,"Unlikely","TBD","TBD",142.698186536737
"18698",255238,"Unlikely","TBD","TBD",142.698186536737
"18699",232667,"Unlikely","TBD","TBD",142.698186536737
"18700",225953,"Unlikely","TBD","TBD",142.698186536737
"18701",248928,"Unlikely","TBD","TBD",142.698186536737
"18702",248347,"Unlikely","TBD","TBD",142.698186536737
"18703",243138,"Unlikely","TBD","TBD",142.698186536737
"18704",225499,"Unlikely","TBD","TBD",142.698186536737
"18705",224950,"Unlikely","TBD","TBD",142.698186536737
"18706",253756,"Unlikely","TBD","TBD",142.698186536737
"18707",253467,"Unlikely","TBD","TBD",142.698186536737
"18708",224384,"Unlikely","TBD","TBD",142.698186536737
"18709",311764,"Unlikely","TBD","TBD",142.698186536737
"18710",242020,"Unlikely","TBD","TBD",142.698186536737
"18711",250611,"Unlikely","TBD","TBD",142.698186536737
"18712",311807,"Unlikely","TBD","TBD",142.698186536737
"18713",250000,"Unlikely","TBD","TBD",142.698186536737
"18714",227710,"Unlikely","TBD","TBD",142.698186536737
"18715",227486,"Unlikely","TBD","TBD",142.698186536737
"18716",247503,"Unlikely","TBD","TBD",142.698186536737
"18717",311900,"Unlikely","TBD","TBD",142.698186536737
"18718",232597,"Unlikely","TBD","TBD",142.698186536737
"18719",311270,"Unlikely","TBD","TBD",142.698186536737
"18720",311912,"Unlikely","TBD","TBD",142.698186536737
"18721",225286,"Unlikely","TBD","TBD",142.698186536737
"18722",247678,"Unlikely","TBD","TBD",142.698186536737
"18723",222817,"Unlikely","TBD","TBD",142.698186536737
"18724",217949,"Unlikely","TBD","TBD",142.698186536737
"18725",248747,"Unlikely","TBD","TBD",142.698186536737
"18726",245820,"Unlikely","TBD","TBD",142.698186536737
"18727",100759,"Unlikely","TBD","TBD",142.698186536737
"18728",104499,"Unlikely","TBD","TBD",142.698186536737
"18729",106380,"Likely","TBD","TBD",34.3648532034034
"18730",110568,"Unlikely","TBD","TBD",126.864853203403
"18731",111622,"Unlikely","TBD","TBD",142.698186536737
"18732",115696,"Likely","TBD","TBD",91.0315198700701
"18733",123274,"Somewhat likely","TBD","TBD",127.698186536737
"18734",127874,"Likely","TBD","TBD",69.3648532034034
"18735",129283,"Somewhat likely","TBD","TBD",134.364853203403
"18736",129801,"Likely","TBD","TBD",103.53151987007
"18737",134159,"Unclear","TBD","TBD",101.864853203403
"18738",137782,"Unlikely","TBD","TBD",142.698186536737
"18739",138467,"Likely","TBD","TBD",118.53151987007
"18740",140914,"Likely","TBD","TBD",135.198186536737
"18741",166680,"Unclear","TBD","TBD",135.198186536737
"18742",178208,"Unclear","TBD","TBD",137.698186536737
"18743",184450,"Unlikely","TBD","TBD",139.364853203403
"18744",189494,"Likely","TBD","TBD",124.364853203403
"18745",192189,"Somewhat likely","TBD","TBD",102.698186536737
"18746",195505,"Unlikely","TBD","TBD",142.698186536737
"18747",197582,"Likely","TBD","TBD",118.53151987007
"18748",206483,"Unclear","TBD","TBD",128.53151987007
"18749",218956,"Very likely","TBD","TBD",88.5315198700701
"18750",232420,"Somewhat likely","TBD","TBD",122.698186536737
"18751",257585,"Unlikely","TBD","TBD",141.864853203403
"18752",259461,"Unclear","TBD","TBD",133.53151987007
"18753",264598,"Very likely","TBD","TBD",0
"18754",266435,"Unlikely","TBD","TBD",142.698186536737
"18755",267784,"Somewhat likely","TBD","TBD",93.5315198700701
"18756",271305,"Unclear","TBD","TBD",0
"18757",272502,"Somewhat likely","TBD","TBD",118.53151987007
"18758",274091,"Unlikely","TBD","TBD",142.698186536737
"18759",274740,"Unlikely","TBD","TBD",142.698186536737
"18760",275659,"Unclear","TBD","TBD",133.53151987007
"18761",276763,"Somewhat likely","TBD","TBD",119.364853203403
"18762",278650,"Somewhat likely","TBD","TBD",108.53151987007
"18763",282103,"Unlikely","TBD","TBD",142.698186536737
"18764",285185,"Likely","TBD","TBD",123.53151987007
"18765",285822,"Unlikely","TBD","TBD",136.864853203403
"18766",302053,"Unlikely","TBD","TBD",0
"18767",311186,"Unlikely","TBD","TBD",142.698186536737
"18768",245092,"Unlikely","TBD","TBD",142.698186536737
"18769",210046,"Unlikely","TBD","TBD",142.698186536737
"18770",100142,"Unlikely","TBD","TBD",142.698186536737
"18771",274261,"Unlikely","TBD","TBD",142.698186536737
"18772",275433,"Unlikely","TBD","TBD",142.698186536737
"18773",311507,"Unlikely","TBD","TBD",142.698186536737
"18774",287656,"Unlikely","TBD","TBD",142.698186536737
"18775",274762,"Unlikely","TBD","TBD",142.698186536737
"18776",285080,"Unlikely","TBD","TBD",142.698186536737
"18777",169416,"Unlikely","TBD","TBD",142.698186536737
"18778",209769,"Unlikely","TBD","TBD",142.698186536737
"18779",285697,"Unlikely","TBD","TBD",142.698186536737
"18780",278729,"Unlikely","TBD","TBD",142.698186536737
"18781",281108,"Unlikely","TBD","TBD",142.698186536737
"18782",257494,"Unlikely","TBD","TBD",142.698186536737
"18783",181531,"Unlikely","TBD","TBD",142.698186536737
"18784",258971,"Unlikely","TBD","TBD",142.698186536737
"18785",267664,"Unlikely","TBD","TBD",142.698186536737
"18786",284693,"Unlikely","TBD","TBD",142.698186536737
"18787",283635,"Unlikely","TBD","TBD",142.698186536737
"18788",267503,"Unlikely","TBD","TBD",142.698186536737
"18789",257293,"Unlikely","TBD","TBD",142.698186536737
"18790",170335,"Unlikely","TBD","TBD",142.698186536737
"18791",282031,"Unlikely","TBD","TBD",142.698186536737
"18792",281287,"Unlikely","TBD","TBD",142.698186536737
"18793",261361,"Unlikely","TBD","TBD",142.698186536737
"18794",284498,"Unlikely","TBD","TBD",142.698186536737
"18795",123322,"Unlikely","TBD","TBD",142.698186536737
"18796",285093,"Unlikely","TBD","TBD",142.698186536737
"18797",253597,"Unlikely","TBD","TBD",142.698186536737
"18798",106763,"Unlikely","TBD","TBD",142.698186536737
"18799",267791,"Unlikely","TBD","TBD",142.698186536737
"18800",196965,"Unlikely","TBD","TBD",142.698186536737
"18801",271197,"Unlikely","TBD","TBD",142.698186536737
"18802",275968,"Unlikely","TBD","TBD",142.698186536737
"18803",253880,"Unlikely","TBD","TBD",142.698186536737
"18804",202530,"Unlikely","TBD","TBD",142.698186536737
"18805",251356,"Unlikely","TBD","TBD",142.698186536737
"18806",268378,"Unlikely","TBD","TBD",142.698186536737
"18807",268978,"Unlikely","TBD","TBD",142.698186536737
"18808",254757,"Unlikely","TBD","TBD",142.698186536737
"18809",274954,"Unlikely","TBD","TBD",142.698186536737
"18810",282641,"Unlikely","TBD","TBD",142.698186536737
"18811",245092,"Unlikely","TBD","TBD",142.698186536737
"18812",273759,"Unlikely","TBD","TBD",142.698186536737
"18813",257911,"Unlikely","TBD","TBD",142.698186536737
"18814",268195,"Unlikely","TBD","TBD",142.698186536737
"18815",279862,"Unlikely","TBD","TBD",142.698186536737
"18816",158154,"Unlikely","TBD","TBD",142.698186536737
"18817",231857,"Unlikely","TBD","TBD",142.698186536737
"18818",256843,"Unlikely","TBD","TBD",142.698186536737
"18819",254913,"Unlikely","TBD","TBD",142.698186536737
"18820",278593,"Unlikely","TBD","TBD",142.698186536737
"18821",276700,"Unlikely","TBD","TBD",142.698186536737
"18822",281625,"Unlikely","TBD","TBD",142.698186536737
"18823",268379,"Unlikely","TBD","TBD",142.698186536737
"18824",281166,"Unlikely","TBD","TBD",142.698186536737
"18825",203156,"Unlikely","TBD","TBD",142.698186536737
"18826",275118,"Unlikely","TBD","TBD",142.698186536737
"18827",281904,"Unlikely","TBD","TBD",142.698186536737
"18828",261494,"Unlikely","TBD","TBD",142.698186536737
"18829",283806,"Unlikely","TBD","TBD",142.698186536737
"18830",279210,"Unlikely","TBD","TBD",142.698186536737
"18831",273109,"Unlikely","TBD","TBD",142.698186536737
"18832",269404,"Unlikely","TBD","TBD",142.698186536737
"18833",282004,"Unlikely","TBD","TBD",142.698186536737
"18834",270021,"Unlikely","TBD","TBD",142.698186536737
"18835",278595,"Unlikely","TBD","TBD",142.698186536737
"18836",238096,"Unlikely","TBD","TBD",142.698186536737
"18837",259628,"Unlikely","TBD","TBD",142.698186536737
"18838",254218,"Unlikely","TBD","TBD",142.698186536737
"18839",283078,"Unlikely","TBD","TBD",142.698186536737
"18840",259898,"Unlikely","TBD","TBD",142.698186536737
"18841",286168,"Unlikely","TBD","TBD",142.698186536737
"18842",265908,"Unlikely","TBD","TBD",142.698186536737
"18843",253719,"Unlikely","TBD","TBD",142.698186536737
"18844",125378,"Unlikely","TBD","TBD",142.698186536737
"18845",197788,"Unlikely","TBD","TBD",142.698186536737
"18846",276009,"Unlikely","TBD","TBD",142.698186536737
"18847",253999,"Unlikely","TBD","TBD",142.698186536737
"18848",105884,"Unlikely","TBD","TBD",142.698186536737
"18849",269952,"Unlikely","TBD","TBD",142.698186536737
"18850",127487,"Unlikely","TBD","TBD",142.698186536737
"18851",265240,"Unlikely","TBD","TBD",142.698186536737
"18852",265300,"Unlikely","TBD","TBD",142.698186536737
"18853",157759,"Unlikely","TBD","TBD",142.698186536737
"18854",278942,"Unlikely","TBD","TBD",142.698186536737
"18855",128872,"Unlikely","TBD","TBD",142.698186536737
"18856",271390,"Unlikely","TBD","TBD",142.698186536737
"18857",279033,"Unlikely","TBD","TBD",142.698186536737
"18858",204067,"Unlikely","TBD","TBD",142.698186536737
"18859",257817,"Unlikely","TBD","TBD",142.698186536737
"18860",282737,"Unlikely","TBD","TBD",142.698186536737
"18861",248292,"Unlikely","TBD","TBD",142.698186536737
"18862",254663,"Unlikely","TBD","TBD",142.698186536737
"18863",280822,"Unlikely","TBD","TBD",142.698186536737
"18864",267358,"Unlikely","TBD","TBD",142.698186536737
"18865",281526,"Unlikely","TBD","TBD",142.698186536737
"18866",274124,"Unlikely","TBD","TBD",142.698186536737
"18867",141812,"Unlikely","TBD","TBD",142.698186536737
"18868",199457,"Unlikely","TBD","TBD",142.698186536737
"18869",100090,"Unlikely","TBD","TBD",142.698186536737
"18870",125353,"Unlikely","TBD","TBD",142.698186536737
"18871",266382,"Unlikely","TBD","TBD",142.698186536737
"18872",273665,"Unlikely","TBD","TBD",142.698186536737
"18873",235721,"Unlikely","TBD","TBD",142.698186536737
"18874",286087,"Unlikely","TBD","TBD",142.698186536737
"18875",239889,"Unlikely","TBD","TBD",142.698186536737
"18876",282384,"Unlikely","TBD","TBD",142.698186536737
"18877",274800,"Unlikely","TBD","TBD",142.698186536737
"18878",246886,"Unlikely","TBD","TBD",142.698186536737
"18879",275117,"Unlikely","TBD","TBD",142.698186536737
"18880",268503,"Unlikely","TBD","TBD",142.698186536737
"18881",197703,"Unlikely","TBD","TBD",142.698186536737
"18882",276734,"Unlikely","TBD","TBD",142.698186536737
"18883",226413,"Unlikely","TBD","TBD",142.698186536737
"18884",186532,"Unlikely","TBD","TBD",142.698186536737
"18885",284236,"Unlikely","TBD","TBD",142.698186536737
"18886",256513,"Unlikely","TBD","TBD",142.698186536737
"18887",274917,"Unlikely","TBD","TBD",142.698186536737
"18888",252374,"Unlikely","TBD","TBD",142.698186536737
"18889",282195,"Unlikely","TBD","TBD",142.698186536737
"18890",268387,"Unlikely","TBD","TBD",142.698186536737
"18891",282130,"Unlikely","TBD","TBD",142.698186536737
"18892",283853,"Unlikely","TBD","TBD",142.698186536737
"18893",269171,"Unlikely","TBD","TBD",142.698186536737
"18894",276383,"Unlikely","TBD","TBD",142.698186536737
"18895",285734,"Unlikely","TBD","TBD",142.698186536737
"18896",202214,"Unlikely","TBD","TBD",142.698186536737
"18897",183658,"Unlikely","TBD","TBD",142.698186536737
"18898",256921,"Unlikely","TBD","TBD",142.698186536737
"18899",284253,"Unlikely","TBD","TBD",142.698186536737
"18900",271277,"Unlikely","TBD","TBD",142.698186536737
"18901",268703,"Unlikely","TBD","TBD",142.698186536737
"18902",280655,"Unlikely","TBD","TBD",142.698186536737
"18903",268200,"Unlikely","TBD","TBD",142.698186536737
"18904",281210,"Unlikely","TBD","TBD",142.698186536737
"18905",275157,"Unlikely","TBD","TBD",142.698186536737
"18906",241245,"Unlikely","TBD","TBD",142.698186536737
"18907",277049,"Unlikely","TBD","TBD",142.698186536737
"18908",276837,"Unlikely","TBD","TBD",142.698186536737
"18909",169303,"Unlikely","TBD","TBD",142.698186536737
"18910",282615,"Unlikely","TBD","TBD",142.698186536737
"18911",254294,"Unlikely","TBD","TBD",142.698186536737
"18912",241245,"Unlikely","TBD","TBD",142.698186536737
"18913",285223,"Unlikely","TBD","TBD",142.698186536737
"18914",245361,"Unlikely","TBD","TBD",142.698186536737
"18915",277282,"Unlikely","TBD","TBD",142.698186536737
"18916",284410,"Unlikely","TBD","TBD",142.698186536737
"18917",273360,"Unlikely","TBD","TBD",142.698186536737
"18918",282248,"Unlikely","TBD","TBD",142.698186536737
"18919",272016,"Unlikely","TBD","TBD",142.698186536737
"18920",257793,"Unlikely","TBD","TBD",142.698186536737
"18921",100041,"Unlikely","TBD","TBD",142.698186536737
"18922",253552,"Unlikely","TBD","TBD",142.698186536737
"18923",272302,"Unlikely","TBD","TBD",142.698186536737
"18924",280629,"Unlikely","TBD","TBD",142.698186536737
"18925",277230,"Unlikely","TBD","TBD",142.698186536737
"18926",237832,"Unlikely","TBD","TBD",142.698186536737
"18927",199817,"Unlikely","TBD","TBD",142.698186536737
"18928",268650,"Unlikely","TBD","TBD",142.698186536737
"18929",287866,"Unlikely","TBD","TBD",142.698186536737
"18930",256638,"Unlikely","TBD","TBD",142.698186536737
"18931",264602,"Unlikely","TBD","TBD",142.698186536737
"18932",275205,"Unlikely","TBD","TBD",142.698186536737
"18933",198320,"Unlikely","TBD","TBD",142.698186536737
"18934",242018,"Unlikely","TBD","TBD",142.698186536737
"18935",184025,"Unlikely","TBD","TBD",142.698186536737
"18936",281301,"Unlikely","TBD","TBD",142.698186536737
"18937",285606,"Unlikely","TBD","TBD",142.698186536737
"18938",280715,"Unlikely","TBD","TBD",142.698186536737
"18939",282585,"Unlikely","TBD","TBD",142.698186536737
"18940",168258,"Unlikely","TBD","TBD",142.698186536737
"18941",276060,"Unlikely","TBD","TBD",142.698186536737
"18942",101937,"Unlikely","TBD","TBD",142.698186536737
"18943",162737,"Unlikely","TBD","TBD",142.698186536737
"18944",126757,"Unlikely","TBD","TBD",142.698186536737
"18945",109347,"Unlikely","TBD","TBD",142.698186536737
"18946",279750,"Unlikely","TBD","TBD",142.698186536737
"18947",268558,"Unlikely","TBD","TBD",142.698186536737
"18948",128718,"Unlikely","TBD","TBD",142.698186536737
"18949",265620,"Unlikely","TBD","TBD",142.698186536737
"18950",277032,"Unlikely","TBD","TBD",142.698186536737
"18951",281510,"Unlikely","TBD","TBD",142.698186536737
"18952",268413,"Unlikely","TBD","TBD",142.698186536737
"18953",255170,"Unlikely","TBD","TBD",142.698186536737
"18954",166732,"Unlikely","TBD","TBD",142.698186536737
"18955",165486,"Unlikely","TBD","TBD",142.698186536737
"18956",281539,"Unlikely","TBD","TBD",142.698186536737
"18957",267319,"Unlikely","TBD","TBD",142.698186536737
"18958",280652,"Unlikely","TBD","TBD",142.698186536737
"18959",283157,"Unlikely","TBD","TBD",142.698186536737
"18960",274125,"Unlikely","TBD","TBD",142.698186536737
"18961",275409,"Unlikely","TBD","TBD",142.698186536737
"18962",284997,"Unlikely","TBD","TBD",142.698186536737
"18963",246560,"Unlikely","TBD","TBD",142.698186536737
"18964",154453,"Unlikely","TBD","TBD",142.698186536737
"18965",275952,"Unlikely","TBD","TBD",142.698186536737
"18966",276805,"Unlikely","TBD","TBD",142.698186536737
"18967",105652,"Unlikely","TBD","TBD",142.698186536737
"18968",275801,"Unlikely","TBD","TBD",142.698186536737
"18969",197752,"Unlikely","TBD","TBD",142.698186536737
"18970",203891,"Unlikely","TBD","TBD",142.698186536737
"18971",282484,"Unlikely","TBD","TBD",142.698186536737
"18972",256748,"Unlikely","TBD","TBD",142.698186536737
"18973",286167,"Unlikely","TBD","TBD",142.698186536737
"18974",283690,"Unlikely","TBD","TBD",142.698186536737
